task,episode_id,state_id,round,persistence_logit,latent_state,remaining_episode_length
bandit,seed-12276-pa-0.65-pb-0.65,seed-12276-pa-0.65-pb-0.65:13,13,4.642675057605601,-0.2184004773927688,11
bandit,seed-12276-pa-0.65-pb-0.65,seed-12276-pa-0.65-pb-0.65:14,14,3.0681471805599436,-0.7384300626966878,10
bandit,seed-12276-pa-0.65-pb-0.65,seed-12276-pa-0.65-pb-0.65:15,15,4.313261687518224,-0.16906511330514462,9
bandit,seed-12276-pa-0.65-pb-0.65,seed-12276-pa-0.65-pb-0.65:16,16,3.1325990353171704,-0.6890946986090636,8
bandit,seed-12276-pa-0.65-pb-0.65,seed-12276-pa-0.65-pb-0.65:17,17,2.2731232641398407,-0.6644270165652515,7
bandit,seed-12276-pa-0.65-pb-0.65,seed-12276-pa-0.65-pb-0.65:18,18,1.8825990353171704,-0.6397593345214394,6
bandit,seed-12276-pa-0.65-pb-0.65,seed-12276-pa-0.65-pb-0.65:19,19,4.600412651601648,-0.07039438512989632,5
bandit,seed-12276-pa-0.65-pb-0.65,seed-12276-pa-0.65-pb-0.65:20,20,4.251929081345374,-0.045726703086084286,4
bandit,seed-12276-pa-0.65-pb-0.65,seed-12276-pa-0.65-pb-0.65:21,21,4.285224150438086,-0.021059021042272197,3
bandit,seed-12276-pa-0.65-pb-0.65,seed-12276-pa-0.65-pb-0.65:22,22,3.9431471805599436,-0.5410886063461913,2
bandit,seed-12276-pa-0.65-pb-0.65,seed-12276-pa-0.65-pb-0.65:23,23,3.5990769841801082,-0.5164209243023792,1
bandit,seed-12276-pa-0.65-pb-0.65,seed-12276-pa-0.65-pb-0.65:24,24,5.05474463538566,0.05294402508916407,0
bandit,seed-12277-pa-0.50-pb-0.20,seed-12277-pa-0.50-pb-0.20:0,0,4.203889734292549,-0.9191276501763871,28
bandit,seed-12277-pa-0.50-pb-0.20,seed-12277-pa-0.50-pb-0.20:1,1,4.42870067827652,-0.5676416077239363,27
bandit,seed-12277-pa-0.50-pb-0.20,seed-12277-pa-0.50-pb-0.20:2,2,3.6368710061149017,-1.0876711930278553,26
bandit,seed-12277-pa-0.50-pb-0.20,seed-12277-pa-0.50-pb-0.20:3,3,4.71393946547494,-0.5183062436363122,25
bandit,seed-12277-pa-0.50-pb-0.20,seed-12277-pa-0.50-pb-0.20:4,4,1.9754126516016477,-1.0383358289402311,24
bandit,seed-12277-pa-0.50-pb-0.20,seed-12277-pa-0.50-pb-0.20:5,5,4.600206558916746,-0.46897087954868805,23
bandit,seed-12277-pa-0.50-pb-0.20,seed-12277-pa-0.50-pb-0.20:6,6,2.906150136248314,-0.9890004648526071,22
bandit,seed-12277-pa-0.50-pb-0.20,seed-12277-pa-0.50-pb-0.20:7,7,4.017675057605601,-0.41963551546106387,21
bandit,seed-12277-pa-0.50-pb-0.20,seed-12277-pa-0.50-pb-0.20:8,8,2.5537006782765204,-0.9396651007649829,20
bandit,seed-12277-pa-0.50-pb-0.20,seed-12277-pa-0.50-pb-0.20:9,9,3.6602241504380864,-0.3703001513734398,19
bandit,seed-12277-pa-0.50-pb-0.20,seed-12277-pa-0.50-pb-0.20:10,10,3.5889394654749402,-0.3456324693296277,18
bandit,seed-12277-pa-0.50-pb-0.20,seed-12277-pa-0.50-pb-0.20:11,11,3.929882179158078,-0.3209647872858156,17
bandit,seed-12277-pa-0.50-pb-0.20,seed-12277-pa-0.50-pb-0.20:12,12,4.001928011042974,-0.8409943725897346,16
bandit,seed-12277-pa-0.50-pb-0.20,seed-12277-pa-0.50-pb-0.20:13,13,4.79858735157374,-0.27162942319819156,15
bandit,seed-12277-pa-0.50-pb-0.20,seed-12277-pa-0.50-pb-0.20:14,14,4.65475041827262,-0.24696174115437947,14
bandit,seed-12277-pa-0.50-pb-0.20,seed-12277-pa-0.50-pb-0.20:15,15,4.895541900901097,-0.22229405911056738,13
bandit,seed-12277-pa-0.50-pb-0.20,seed-12277-pa-0.50-pb-0.20:16,16,4.54858735157374,-0.7423236444144864,12
bandit,seed-12277-pa-0.50-pb-0.20,seed-12277-pa-0.50-pb-0.20:17,17,3.6949361996449746,-0.7176559623706743,11
bandit,seed-12277-pa-0.50-pb-0.20,seed-12277-pa-0.50-pb-0.20:18,18,3.679882179158078,-0.6929882803268622,10
bandit,seed-12277-pa-0.50-pb-0.20,seed-12277-pa-0.50-pb-0.20:19,19,3.4179990792290873,-0.6683205982830502,9
bandit,seed-12277-pa-0.50-pb-0.20,seed-12277-pa-0.50-pb-0.20:20,20,3.429882179158078,-0.6436529162392381,8
bandit,seed-12277-pa-0.50-pb-0.20,seed-12277-pa-0.50-pb-0.20:21,21,4.90475041827262,-0.07428796684769495,7
bandit,seed-12277-pa-0.50-pb-0.20,seed-12277-pa-0.50-pb-0.20:22,22,4.53364569998304,-0.049620284803882864,6
bandit,seed-12277-pa-0.50-pb-0.20,seed-12277-pa-0.50-pb-0.20:23,23,4.770541900901097,-0.024952602760070774,5
bandit,seed-12277-pa-0.50-pb-0.20,seed-12277-pa-0.50-pb-0.20:24,24,4.65864569998304,-0.5449821880639898,4
bandit,seed-12277-pa-0.50-pb-0.20,seed-12277-pa-0.50-pb-0.20:25,25,3.7880413716877825,-0.5203145060201778,3
bandit,seed-12277-pa-0.50-pb-0.20,seed-12277-pa-0.50-pb-0.20:26,26,5.018149927917811,0.04905044337136538,2
bandit,seed-12277-pa-0.50-pb-0.20,seed-12277-pa-0.50-pb-0.20:27,27,4.27975041827262,-0.47097914193255364,1
bandit,seed-12277-pa-0.50-pb-0.20,seed-12277-pa-0.50-pb-0.20:28,28,3.898245464372426,-0.44631145988874155,0
bandit,seed-12278-pa-0.50-pb-0.35,seed-12278-pa-0.50-pb-0.35:0,0,4.203889734292549,-0.9191276501763871,4
bandit,seed-12278-pa-0.50-pb-0.35,seed-12278-pa-0.50-pb-0.35:1,1,3.8490769841801082,-1.1123388750716674,3
bandit,seed-12278-pa-0.50-pb-0.35,seed-12278-pa-0.50-pb-0.35:2,2,4.350412651601648,-0.5429739256801243,2
bandit,seed-12278-pa-0.50-pb-0.35,seed-12278-pa-0.50-pb-0.35:3,3,4.21393946547494,-0.5183062436363122,1
bandit,seed-12278-pa-0.50-pb-0.35,seed-12278-pa-0.50-pb-0.35:4,4,2.7254126516016477,-1.0383358289402311,0
bandit,seed-12279-pa-0.50-pb-0.65,seed-12279-pa-0.50-pb-0.65:0,0,4.203889734292549,-0.8658987043709643,3
bandit,seed-12279-pa-0.50-pb-0.65,seed-12279-pa-0.50-pb-0.65:1,1,3.8490769841801082,-1.0591099292662447,2
bandit,seed-12279-pa-0.50-pb-0.65,seed-12279-pa-0.50-pb-0.65:2,2,2.7139394654749402,-0.48974497987470145,1
bandit,seed-12279-pa-0.50-pb-0.65,seed-12279-pa-0.50-pb-0.65:3,3,2.825939419878843,-0.46507729783088947,0
bandit,seed-12280-pa-0.20-pb-0.65,seed-12280-pa-0.20-pb-0.65:0,0,4.203889734292549,-0.8658987043709643,5
bandit,seed-12280-pa-0.20-pb-0.65,seed-12280-pa-0.20-pb-0.65:1,1,3.8490769841801082,-1.0591099292662447,4
bandit,seed-12280-pa-0.20-pb-0.65,seed-12280-pa-0.20-pb-0.65:2,2,1.2575990353171704,-1.0344422472224326,3
bandit,seed-12280-pa-0.20-pb-0.65,seed-12280-pa-0.20-pb-0.65:3,3,0.5231232641398407,-1.0097745651786205,2
bandit,seed-12280-pa-0.20-pb-0.65,seed-12280-pa-0.20-pb-0.65:4,4,2.92974463538566,-0.4404096157870774,1
bandit,seed-12280-pa-0.20-pb-0.65,seed-12280-pa-0.20-pb-0.65:5,5,1.7009394198788428,-0.9604392010909963,0
bandit,seed-12281-pa-0.35-pb-0.65,seed-12281-pa-0.35-pb-0.65:0,0,4.203889734292549,-0.8658987043709643,2
bandit,seed-12281-pa-0.35-pb-0.65,seed-12281-pa-0.35-pb-0.65:1,1,3.8490769841801082,-1.0591099292662447,1
bandit,seed-12281-pa-0.35-pb-0.65,seed-12281-pa-0.35-pb-0.65:2,2,1.2575990353171704,-1.0344422472224326,0
bandit,seed-12282-pa-0.65-pb-0.20,seed-12282-pa-0.65-pb-0.20:0,0,4.203889734292549,-0.8658987043709643,6
bandit,seed-12282-pa-0.65-pb-0.20,seed-12282-pa-0.65-pb-0.20:1,1,3.8490769841801082,-1.0591099292662447,5
bandit,seed-12282-pa-0.65-pb-0.20,seed-12282-pa-0.65-pb-0.20:2,2,0.1004126516016477,-1.0344422472224326,4
bandit,seed-12282-pa-0.65-pb-0.20,seed-12282-pa-0.65-pb-0.20:3,3,2.3181471805599436,-0.46507729783088947,3
bandit,seed-12282-pa-0.65-pb-0.20,seed-12282-pa-0.65-pb-0.20:4,4,1.8825990353171704,-0.4404096157870774,2
bandit,seed-12282-pa-0.65-pb-0.20,seed-12282-pa-0.65-pb-0.20:5,5,1.8484445810050545,-0.9604392010909963,1
bandit,seed-12282-pa-0.65-pb-0.20,seed-12282-pa-0.65-pb-0.20:6,6,0.8868710061149017,-0.9357715190471843,0
bandit,seed-12283-pa-0.35-pb-0.50,seed-12283-pa-0.35-pb-0.50:0,0,4.203889734292549,-0.9191276501763871,4
bandit,seed-12283-pa-0.35-pb-0.50,seed-12283-pa-0.35-pb-0.50:1,1,4.42870067827652,-0.5676416077239363,3
bandit,seed-12283-pa-0.35-pb-0.50,seed-12283-pa-0.35-pb-0.50:2,2,0.951413277982752,-0.5429739256801243,2
bandit,seed-12283-pa-0.35-pb-0.50,seed-12283-pa-0.35-pb-0.50:3,3,2.6325990353171704,-1.0630035109840432,1
bandit,seed-12283-pa-0.35-pb-0.50,seed-12283-pa-0.35-pb-0.50:4,4,1.2618710061149017,-1.0383358289402311,0
bandit,seed-12284-pa-0.35-pb-0.20,seed-12284-pa-0.35-pb-0.20:0,0,4.203889734292549,-0.9723565959818098,12
bandit,seed-12284-pa-0.35-pb-0.20,seed-12284-pa-0.35-pb-0.20:1,1,3.8490769841801082,-1.16556782087709,11
bandit,seed-12284-pa-0.35-pb-0.20,seed-12284-pa-0.35-pb-0.20:2,2,1.2575990353171704,-1.140900138833278,10
bandit,seed-12284-pa-0.35-pb-0.20,seed-12284-pa-0.35-pb-0.20:3,3,3.92974463538566,-0.571535189441735,9
bandit,seed-12284-pa-0.35-pb-0.20,seed-12284-pa-0.35-pb-0.20:4,4,3.475206558916746,-0.5468675073979229,8
bandit,seed-12284-pa-0.35-pb-0.20,seed-12284-pa-0.35-pb-0.20:5,5,2.6882616875182244,-1.066897092701842,7
bandit,seed-12284-pa-0.35-pb-0.20,seed-12284-pa-0.35-pb-0.20:6,6,3.679882179158078,-0.4975321433102987,6
bandit,seed-12284-pa-0.35-pb-0.20,seed-12284-pa-0.35-pb-0.20:7,7,2.42974463538566,-1.0175617286142178,5
bandit,seed-12284-pa-0.35-pb-0.20,seed-12284-pa-0.35-pb-0.20:8,8,3.554882179158078,-0.44819677922267454,4
bandit,seed-12284-pa-0.35-pb-0.20,seed-12284-pa-0.35-pb-0.20:9,9,2.7852241504380864,-0.9682263645265936,3
bandit,seed-12284-pa-0.35-pb-0.20,seed-12284-pa-0.35-pb-0.20:10,10,3.9130413716877825,-0.39886141513505047,2
bandit,seed-12284-pa-0.35-pb-0.20,seed-12284-pa-0.35-pb-0.20:11,11,3.0889394654749402,-0.9188910004389694,1
bandit,seed-12284-pa-0.35-pb-0.20,seed-12284-pa-0.35-pb-0.20:12,12,2.30474463538566,-0.8942233183951573,0
bandit,seed-12285-pa-0.20-pb-0.20,seed-12285-pa-0.20-pb-0.20:0,0,4.203889734292549,-1.0255855417872326,4
bandit,seed-12285-pa-0.20-pb-0.20,seed-12285-pa-0.20-pb-0.20:1,1,3.8490769841801082,-1.2187967666825128,3
bandit,seed-12285-pa-0.20-pb-0.20,seed-12285-pa-0.20-pb-0.20:2,2,0.1004126516016477,-1.1941290846387007,2
bandit,seed-12285-pa-0.20-pb-0.20,seed-12285-pa-0.20-pb-0.20:3,3,2.3181471805599436,-0.6247641352471578,1
bandit,seed-12285-pa-0.20-pb-0.20,seed-12285-pa-0.20-pb-0.20:4,4,0.7618710061149017,-1.1447937205510768,0
bandit,seed-12286-pa-0.65-pb-0.50,seed-12286-pa-0.65-pb-0.50:0,0,4.203889734292549,-0.8658987043709643,27
bandit,seed-12286-pa-0.65-pb-0.50,seed-12286-pa-0.65-pb-0.50:1,1,4.42870067827652,-0.5144126619185135,26
bandit,seed-12286-pa-0.65-pb-0.50,seed-12286-pa-0.65-pb-0.50:2,2,3.201413277982752,-0.48974497987470145,25
bandit,seed-12286-pa-0.65-pb-0.50,seed-12286-pa-0.65-pb-0.50:3,3,3.4878222787715707,-0.46507729783088947,24
bandit,seed-12286-pa-0.65-pb-0.50,seed-12286-pa-0.65-pb-0.50:4,4,2.826413277982752,-0.9851068831348084,23
bandit,seed-12286-pa-0.65-pb-0.50,seed-12286-pa-0.65-pb-0.50:5,5,4.417999079229087,-0.4157419337432653,22
bandit,seed-12286-pa-0.65-pb-0.50,seed-12286-pa-0.65-pb-0.50:6,6,3.9179990792290873,-0.3910742516994532,21
bandit,seed-12286-pa-0.65-pb-0.50,seed-12286-pa-0.65-pb-0.50:7,7,3.6679990792290873,-0.3664065696556411,20
bandit,seed-12286-pa-0.65-pb-0.50,seed-12286-pa-0.65-pb-0.50:8,8,3.225206558916746,-0.8864361549595601,19
bandit,seed-12286-pa-0.65-pb-0.50,seed-12286-pa-0.65-pb-0.50:9,9,4.04858735157374,-0.31707120556801704,18
bandit,seed-12286-pa-0.65-pb-0.50,seed-12286-pa-0.65-pb-0.50:10,10,3.4538897342925488,-0.8371007908719361,17
bandit,seed-12286-pa-0.65-pb-0.50,seed-12286-pa-0.65-pb-0.50:11,11,2.517675057605601,-0.812433108828124,16
bandit,seed-12286-pa-0.65-pb-0.50,seed-12286-pa-0.65-pb-0.50:12,12,4.417999079229087,-0.24306815943658078,15
bandit,seed-12286-pa-0.65-pb-0.50,seed-12286-pa-0.65-pb-0.50:13,13,4.2880413716877825,-0.2184004773927688,14
bandit,seed-12286-pa-0.65-pb-0.50,seed-12286-pa-0.65-pb-0.50:14,14,3.804882179158078,-0.7384300626966878,13
bandit,seed-12286-pa-0.65-pb-0.50,seed-12286-pa-0.65-pb-0.50:15,15,4.52975041827262,-0.16906511330514462,12
bandit,seed-12286-pa-0.65-pb-0.50,seed-12286-pa-0.65-pb-0.50:16,16,4.401300195186874,-0.14439743126133253,11
bandit,seed-12286-pa-0.65-pb-0.50,seed-12286-pa-0.65-pb-0.50:17,17,4.27975041827262,-0.6644270165652515,10
bandit,seed-12286-pa-0.65-pb-0.50,seed-12286-pa-0.65-pb-0.50:18,18,4.773245464372426,-0.09506206717370835,9
bandit,seed-12286-pa-0.65-pb-0.50,seed-12286-pa-0.65-pb-0.50:19,19,4.276300195186874,-0.07039438512989632,8
bandit,seed-12286-pa-0.65-pb-0.50,seed-12286-pa-0.65-pb-0.50:20,20,4.643149927917811,-0.045726703086084286,7
bandit,seed-12286-pa-0.65-pb-0.50,seed-12286-pa-0.65-pb-0.50:21,21,4.276300195186874,-0.5657562883900034,6
bandit,seed-12286-pa-0.65-pb-0.50,seed-12286-pa-0.65-pb-0.50:22,22,3.6513001951868738,-0.5410886063461913,5
bandit,seed-12286-pa-0.65-pb-0.50,seed-12286-pa-0.65-pb-0.50:23,23,3.65475041827262,-0.5164209243023792,4
bandit,seed-12286-pa-0.65-pb-0.50,seed-12286-pa-0.65-pb-0.50:24,24,4.520541900901097,0.05294402508916407,3
bandit,seed-12286-pa-0.65-pb-0.50,seed-12286-pa-0.65-pb-0.50:25,25,3.9086456999830403,-0.46708556021475506,2
bandit,seed-12286-pa-0.65-pb-0.50,seed-12286-pa-0.65-pb-0.50:26,26,4.641034256080317,0.10227938917678814,1
bandit,seed-12286-pa-0.65-pb-0.50,seed-12286-pa-0.65-pb-0.50:27,27,4.391034256080317,-0.4177501961271309,0
bandit,seed-12287-pa-0.20-pb-0.35,seed-12287-pa-0.20-pb-0.35:0,0,4.203889734292549,-0.9723565959818098,10
bandit,seed-12287-pa-0.20-pb-0.35,seed-12287-pa-0.20-pb-0.35:1,1,3.8490769841801082,-1.16556782087709,9
bandit,seed-12287-pa-0.20-pb-0.35,seed-12287-pa-0.20-pb-0.35:2,2,1.2575990353171704,-1.140900138833278,8
bandit,seed-12287-pa-0.20-pb-0.35,seed-12287-pa-0.20-pb-0.35:3,3,0.27312326413984067,-1.1162324567894661,7
bandit,seed-12287-pa-0.20-pb-0.35,seed-12287-pa-0.20-pb-0.35:4,4,1.2240769841801082,-1.091564774745654,6
bandit,seed-12287-pa-0.20-pb-0.35,seed-12287-pa-0.20-pb-0.35:5,5,2.4754126516016477,-0.5221998253541108,5
bandit,seed-12287-pa-0.20-pb-0.35,seed-12287-pa-0.20-pb-0.35:6,6,1.8181471805599436,-1.0422294106580299,4
bandit,seed-12287-pa-0.20-pb-0.35,seed-12287-pa-0.20-pb-0.35:7,7,1.7234445810050545,-1.0175617286142178,3
bandit,seed-12287-pa-0.20-pb-0.35,seed-12287-pa-0.20-pb-0.35:8,8,2.0990769841801082,-0.9928940465704057,2
bandit,seed-12287-pa-0.20-pb-0.35,seed-12287-pa-0.20-pb-0.35:9,9,2.3037006782765204,-0.9682263645265936,1
bandit,seed-12287-pa-0.20-pb-0.35,seed-12287-pa-0.20-pb-0.35:10,10,2.5632616875182244,-0.9435586824827815,0
bandit,seed-12288-pa-0.20-pb-0.50,seed-12288-pa-0.20-pb-0.50:0,0,4.203889734292549,-0.9191276501763871,2
bandit,seed-12288-pa-0.20-pb-0.50,seed-12288-pa-0.20-pb-0.50:1,1,3.8490769841801082,-1.1123388750716674,1
bandit,seed-12288-pa-0.20-pb-0.50,seed-12288-pa-0.20-pb-0.50:2,2,1.2575990353171704,-1.0876711930278553,0
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:0,0,4.203889734292549,-0.8658987043709643,99
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:1,1,4.42870067827652,-0.5144126619185135,98
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:2,2,3.6368710061149017,-1.0344422472224326,97
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:3,3,1.9754126516016477,-1.0097745651786205,96
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:4,4,-0.05685281944005638,-0.9851068831348084,95
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:5,5,3.4734445810050545,-0.4157419337432653,94
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:6,6,2.4287006782765204,-0.3910742516994532,93
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:7,7,2.326413277982752,-0.3664065696556411,92
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:8,8,2.156150136248314,-0.341738887611829,91
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:9,9,1.3981232641398407,-0.8617684729157482,90
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:10,10,2.0537006782765204,-0.8371007908719361,89
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:11,11,3.4287006782765204,-0.26773584148039287,88
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:12,12,2.7731232641398407,-0.7877654267843119,87
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:13,13,2.4431471805599436,-0.7630977447404999,86
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:14,14,3.6481232641398407,-0.1937327953489567,85
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:15,15,3.1325990353171704,-0.7137623806528757,84
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:16,16,2.8490769841801082,-0.6890946986090636,83
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:17,17,3.1481232641398407,-0.6644270165652515,82
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:18,18,3.2731232641398407,-0.6397593345214394,81
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:19,19,3.8981232641398407,-0.07039438512989632,80
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:20,20,3.3825990353171704,-0.5904239704338154,79
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:21,21,3.8825990353171704,-0.021059021042272197,78
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:22,22,3.7575990353171704,-0.5410886063461913,77
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:23,23,3.3868710061149017,-0.5164209243023792,76
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:24,24,3.5990769841801082,-0.49175324225856704,75
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:25,25,3.4740769841801082,-0.46708556021475506,74
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:26,26,3.5231232641398407,-0.44241787817094297,73
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:27,27,3.825939419878843,-0.4177501961271309,72
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:28,28,3.950939419878843,0.15161475326441232,71
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:29,29,3.5075990353171704,0.1762824353082244,70
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:30,30,4.398123264139841,-0.3437471499956947,69
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:31,31,4.950939419878843,0.22561779939584847,68
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:32,32,4.443147180559944,0.25028548143966056,67
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:33,33,4.25759903531717,0.27495316348347265,66
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:34,34,4.63259903531717,0.29962084552728474,65
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:35,35,4.825939419878843,0.3242885275710967,64
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:36,36,4.575939419878843,0.3489562096149088,63
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:37,37,4.648123264139841,0.3736238916587209,62
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:38,38,4.75759903531717,0.398291573702533,61
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:39,39,4.273123264139841,-0.12173801160138603,60
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:40,40,3.9287006782765204,-0.09707032955757405,59
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:41,41,5.825939419878843,0.47229461983396914,58
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:42,42,4.974076984180108,-0.047734965469949875,57
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:43,43,4.50759903531717,-0.023067283426137786,56
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:44,44,4.648123264139841,0.0016003986176743035,55
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:45,45,5.023123264139841,0.026268080661486393,54
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:46,46,5.075939419878843,0.05093576270529848,53
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:47,47,4.42870067827652,0.07560344474911057,52
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:48,48,5.325939419878843,0.6449683941406538,51
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:49,49,5.023123264139841,0.12493880883673453,50
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:50,50,4.886871006114902,0.14960649088054662,49
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:51,51,4.92870067827652,0.1742741729243587,48
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:52,52,4.943147180559944,0.1989418549681708,47
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:53,53,5.523123264139841,0.768306804359714,46
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:54,54,4.50759903531717,0.7929744864035261,45
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:55,55,5.13259903531717,0.27294490109960706,44
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:56,56,5.648123264139841,0.8423098504911503,43
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:57,57,5.13259903531717,0.32228026518723124,42
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:58,58,4.950939419878843,0.34694794723104333,41
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:59,59,5.80370067827652,0.9163128966225863,40
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:60,60,5.38259903531717,0.9409805786663984,39
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:61,61,5.648123264139841,0.9656482607102105,38
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:62,62,5.825939419878843,0.9903159427540226,37
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:63,63,5.575939419878843,1.0149836247978348,36
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:64,64,5.38259903531717,0.49495403949391564,35
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:65,65,6.05370067827652,1.064318988885459,34
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:66,66,5.50759903531717,1.088986670929271,33
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:67,67,5.443147180559944,1.1136543529730831,32
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:68,68,5.38259903531717,1.1383220350168952,31
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:69,69,5.273123264139841,1.1629897170607073,30
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:70,70,4.886871006114902,1.187657399104519,29
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:71,71,4.325939419878843,0.6676278138006,28
bandit,seed-12289-pa-0.65-pb-0.35,seed-12289-pa-0.65-pb-0.35:72,72,4.700939419878843,0.6922954958444121,27
