contrast_id,task,manipulation,contrast_kind,nuisance_type,split,cluster_id,positive_state_id,negative_state_id,orientation,behavior_effect,mapping_id,layers,hidden_width,matched_variables,unmatched_variables
bandit-stop_outside_option-98e9c628b07045027329,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:22:stop=-10:continue=10,seed-52068-pa-0.65-pb-0.20:22:stop=20:continue=10,positive_is_more_persistence_promoting,3.587930422219941,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:22"",""continue_bonus"":10}",
bandit-stop_outside_option-6e3bb3ea4e4edd96c359,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:23:stop=-10:continue=-10,seed-52068-pa-0.65-pb-0.20:23:stop=20:continue=-10,positive_is_more_persistence_promoting,2.0456680162159877,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:23"",""continue_bonus"":-10}",
bandit-stop_outside_option-3ee7cdc56d4737009c98,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:23:stop=-10:continue=0,seed-52068-pa-0.65-pb-0.20:23:stop=20:continue=0,positive_is_more_persistence_promoting,2.5,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:23"",""continue_bonus"":0}",
bandit-stop_outside_option-5ecd4e03be97963d7535,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:23:stop=-10:continue=10,seed-52068-pa-0.65-pb-0.20:23:stop=20:continue=10,positive_is_more_persistence_promoting,2.5,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:23"",""continue_bonus"":10}",
bandit-stop_outside_option-1cf4960fa0ea29129871,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:24:stop=-10:continue=-10,seed-52068-pa-0.65-pb-0.20:24:stop=20:continue=-10,positive_is_more_persistence_promoting,2.375,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:24"",""continue_bonus"":-10}",
bandit-stop_outside_option-058d45e62cbc83ceef0e,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:24:stop=-10:continue=0,seed-52068-pa-0.65-pb-0.20:24:stop=20:continue=0,positive_is_more_persistence_promoting,3.4804795150524264,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:24"",""continue_bonus"":0}",
bandit-stop_outside_option-38dbb824e86a762b8dc1,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:24:stop=-10:continue=10,seed-52068-pa-0.65-pb-0.20:24:stop=20:continue=10,positive_is_more_persistence_promoting,3.4494841966373784,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:24"",""continue_bonus"":10}",
bandit-stop_outside_option-5504e30ecb2c93d9425f,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:25:stop=-10:continue=-10,seed-52068-pa-0.65-pb-0.20:25:stop=20:continue=-10,positive_is_more_persistence_promoting,2.4161891275446656,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:25"",""continue_bonus"":-10}",
bandit-stop_outside_option-8a397d2f969f3a08d89a,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:25:stop=-10:continue=0,seed-52068-pa-0.65-pb-0.20:25:stop=20:continue=0,positive_is_more_persistence_promoting,3.484252953437373,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:25"",""continue_bonus"":0}",
bandit-stop_outside_option-2fe1d3b58a5de13de8d1,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:25:stop=-10:continue=10,seed-52068-pa-0.65-pb-0.20:25:stop=20:continue=10,positive_is_more_persistence_promoting,3.7088108724553344,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:25"",""continue_bonus"":10}",
bandit-stop_outside_option-fe68aa2ce3dc1ef3a173,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:26:stop=-10:continue=-10,seed-52068-pa-0.65-pb-0.20:26:stop=20:continue=-10,positive_is_more_persistence_promoting,2.3925490928324855,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:26"",""continue_bonus"":-10}",
bandit-stop_outside_option-bf8c7c9ff2d5b53573be,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:26:stop=-10:continue=0,seed-52068-pa-0.65-pb-0.20:26:stop=20:continue=0,positive_is_more_persistence_promoting,3.15485277883403,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:26"",""continue_bonus"":0}",
bandit-stop_outside_option-d44e7b9da85d192ffec7,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:26:stop=-10:continue=10,seed-52068-pa-0.65-pb-0.20:26:stop=20:continue=10,positive_is_more_persistence_promoting,3.6074509071675145,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:26"",""continue_bonus"":10}",
bandit-stop_outside_option-e2761eaacaf93fd018fa,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:27:stop=-10:continue=-10,seed-52068-pa-0.65-pb-0.20:27:stop=20:continue=-10,positive_is_more_persistence_promoting,1.8743675968249462,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:27"",""continue_bonus"":-10}",
bandit-stop_outside_option-c38600dc0cf8881c1a1f,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:27:stop=-10:continue=0,seed-52068-pa-0.65-pb-0.20:27:stop=20:continue=0,positive_is_more_persistence_promoting,2.602449457971794,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:27"",""continue_bonus"":0}",
bandit-stop_outside_option-20d2079f0fd1946f8c2d,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:27:stop=-10:continue=10,seed-52068-pa-0.65-pb-0.20:27:stop=20:continue=10,positive_is_more_persistence_promoting,2.589184703338116,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:27"",""continue_bonus"":10}",
bandit-stop_outside_option-b0277d96493e8e8d539d,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:28:stop=-10:continue=-10,seed-52068-pa-0.65-pb-0.20:28:stop=20:continue=-10,positive_is_more_persistence_promoting,2.2725051611262117,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:28"",""continue_bonus"":-10}",
bandit-stop_outside_option-5aa13dcefd33407c5e6d,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:28:stop=-10:continue=0,seed-52068-pa-0.65-pb-0.20:28:stop=20:continue=0,positive_is_more_persistence_promoting,3.1651384233783837,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:28"",""continue_bonus"":0}",
bandit-stop_outside_option-c71267babf187bd2990c,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:28:stop=-10:continue=10,seed-52068-pa-0.65-pb-0.20:28:stop=20:continue=10,positive_is_more_persistence_promoting,3.2735511009311438,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:28"",""continue_bonus"":10}",
bandit-stop_outside_option-1d73f74a47673eec6cb9,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:29:stop=-10:continue=-10,seed-52068-pa-0.65-pb-0.20:29:stop=20:continue=-10,positive_is_more_persistence_promoting,2.3457789450970594,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:29"",""continue_bonus"":-10}",
bandit-stop_outside_option-66a06be9584c56ae9fea,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:29:stop=-10:continue=0,seed-52068-pa-0.65-pb-0.20:29:stop=20:continue=0,positive_is_more_persistence_promoting,3.045263141734438,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:29"",""continue_bonus"":0}",
bandit-stop_outside_option-40c78f4ae5c353bcfe88,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:29:stop=-10:continue=10,seed-52068-pa-0.65-pb-0.20:29:stop=20:continue=10,positive_is_more_persistence_promoting,3.0813000543806055,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:29"",""continue_bonus"":10}",
bandit-stop_outside_option-76dd525ce7fbe74cc026,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:3:stop=-10:continue=-10,seed-52068-pa-0.65-pb-0.20:3:stop=20:continue=-10,positive_is_more_persistence_promoting,2.250206092684902,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:3"",""continue_bonus"":-10}",
bandit-stop_outside_option-23dc33e324f62ad7fa3e,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:3:stop=-10:continue=0,seed-52068-pa-0.65-pb-0.20:3:stop=20:continue=0,positive_is_more_persistence_promoting,3.274007555134471,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:3"",""continue_bonus"":0}",
bandit-stop_outside_option-769122a8655eb567d2ab,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:3:stop=-10:continue=10,seed-52068-pa-0.65-pb-0.20:3:stop=20:continue=10,positive_is_more_persistence_promoting,4.2600497311823915,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:3"",""continue_bonus"":10}",
bandit-stop_outside_option-abe1441d029cc39c3c6b,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:30:stop=-10:continue=-10,seed-52068-pa-0.65-pb-0.20:30:stop=20:continue=-10,positive_is_more_persistence_promoting,1.875,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:30"",""continue_bonus"":-10}",
bandit-stop_outside_option-6c3d125960519ce7a1d1,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:30:stop=-10:continue=0,seed-52068-pa-0.65-pb-0.20:30:stop=20:continue=0,positive_is_more_persistence_promoting,2.8192625153533335,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:30"",""continue_bonus"":0}",
bandit-stop_outside_option-ac7a65e67c5a07d0d334,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:30:stop=-10:continue=10,seed-52068-pa-0.65-pb-0.20:30:stop=20:continue=10,positive_is_more_persistence_promoting,2.501968070596593,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:30"",""continue_bonus"":10}",
bandit-stop_outside_option-30a2c0ae2b4e9923aab6,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:31:stop=-10:continue=-10,seed-52068-pa-0.65-pb-0.20:31:stop=20:continue=-10,positive_is_more_persistence_promoting,2.3457789450970594,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:31"",""continue_bonus"":-10}",
bandit-stop_outside_option-6d25bf0a3743b57c9ad5,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:31:stop=-10:continue=0,seed-52068-pa-0.65-pb-0.20:31:stop=20:continue=0,positive_is_more_persistence_promoting,3.3098114988364387,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:31"",""continue_bonus"":0}",
bandit-stop_outside_option-97f1b90059ad6a5d368d,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:31:stop=-10:continue=10,seed-52068-pa-0.65-pb-0.20:31:stop=20:continue=10,positive_is_more_persistence_promoting,3.561779569433032,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:31"",""continue_bonus"":10}",
bandit-stop_outside_option-054f85c2a9e179fc29c9,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:32:stop=-10:continue=-10,seed-52068-pa-0.65-pb-0.20:32:stop=20:continue=-10,positive_is_more_persistence_promoting,1.6571115512699102,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:32"",""continue_bonus"":-10}",
bandit-stop_outside_option-292cbc1b71b5e51bec9c,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:32:stop=-10:continue=0,seed-52068-pa-0.65-pb-0.20:32:stop=20:continue=0,positive_is_more_persistence_promoting,2.473483570256274,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:32"",""continue_bonus"":0}",
bandit-stop_outside_option-73a9e4f22ef4e6265a54,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:32:stop=-10:continue=10,seed-52068-pa-0.65-pb-0.20:32:stop=20:continue=10,positive_is_more_persistence_promoting,2.528484500340319,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:32"",""continue_bonus"":10}",
bandit-stop_outside_option-f6e8c0573b282b2bf8b1,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:33:stop=-10:continue=-10,seed-52068-pa-0.65-pb-0.20:33:stop=20:continue=-10,positive_is_more_persistence_promoting,2.0239993736188957,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:33"",""continue_bonus"":-10}",
bandit-stop_outside_option-f34750bd42a81de950b4,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:33:stop=-10:continue=0,seed-52068-pa-0.65-pb-0.20:33:stop=20:continue=0,positive_is_more_persistence_promoting,3.2304795150524264,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:33"",""continue_bonus"":0}",
bandit-stop_outside_option-b22234599ca44e807ea0,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:33:stop=-10:continue=10,seed-52068-pa-0.65-pb-0.20:33:stop=20:continue=10,positive_is_more_persistence_promoting,3.3098114988364387,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:33"",""continue_bonus"":10}",
bandit-stop_outside_option-1664e9cb8088e69f611d,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:34:stop=-10:continue=-10,seed-52068-pa-0.65-pb-0.20:34:stop=20:continue=-10,positive_is_more_persistence_promoting,2.0239993736188957,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:34"",""continue_bonus"":-10}",
bandit-stop_outside_option-f039a66171ea6af8f258,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:34:stop=-10:continue=0,seed-52068-pa-0.65-pb-0.20:34:stop=20:continue=0,positive_is_more_persistence_promoting,2.75,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:34"",""continue_bonus"":0}",
bandit-stop_outside_option-a09662f0a1f3a670e402,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:34:stop=-10:continue=10,seed-52068-pa-0.65-pb-0.20:34:stop=20:continue=10,positive_is_more_persistence_promoting,3.0528155540402864,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:34"",""continue_bonus"":10}",
bandit-stop_outside_option-8bcda08d07c4606e17af,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:35:stop=-10:continue=-10,seed-52068-pa-0.65-pb-0.20:35:stop=20:continue=-10,positive_is_more_persistence_promoting,2.162069577780059,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:35"",""continue_bonus"":-10}",
bandit-stop_outside_option-773221920bfeb048d136,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:35:stop=-10:continue=0,seed-52068-pa-0.65-pb-0.20:35:stop=20:continue=0,positive_is_more_persistence_promoting,3.0,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:35"",""continue_bonus"":0}",
bandit-stop_outside_option-4256073f56bd22ab696a,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:35:stop=-10:continue=10,seed-52068-pa-0.65-pb-0.20:35:stop=20:continue=10,positive_is_more_persistence_promoting,3.066261779622849,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:35"",""continue_bonus"":10}",
bandit-stop_outside_option-40cd2c94b8fc25869307,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:36:stop=-10:continue=-10,seed-52068-pa-0.65-pb-0.20:36:stop=20:continue=-10,positive_is_more_persistence_promoting,1.6706680162159877,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:36"",""continue_bonus"":-10}",
bandit-stop_outside_option-0c1a77b7916a919c32c2,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:36:stop=-10:continue=0,seed-52068-pa-0.65-pb-0.20:36:stop=20:continue=0,positive_is_more_persistence_promoting,2.625,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:36"",""continue_bonus"":0}",
bandit-stop_outside_option-0fa2d486cab83a2ad3ff,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:36:stop=-10:continue=10,seed-52068-pa-0.65-pb-0.20:36:stop=20:continue=10,positive_is_more_persistence_promoting,2.3293319837840123,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:36"",""continue_bonus"":10}",
bandit-stop_outside_option-30aa83056ab5f030cc0d,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:37:stop=-10:continue=-10,seed-52068-pa-0.65-pb-0.20:37:stop=20:continue=-10,positive_is_more_persistence_promoting,1.6971844459597136,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:37"",""continue_bonus"":-10}",
bandit-stop_outside_option-ae15ab5e3cf7368e31fe,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:37:stop=-10:continue=0,seed-52068-pa-0.65-pb-0.20:37:stop=20:continue=0,positive_is_more_persistence_promoting,2.4206680162159877,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:37"",""continue_bonus"":0}",
bandit-stop_outside_option-57cae999b1bbd7d5df19,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:37:stop=-10:continue=10,seed-52068-pa-0.65-pb-0.20:37:stop=20:continue=10,positive_is_more_persistence_promoting,2.598483570256274,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:37"",""continue_bonus"":10}",
bandit-stop_outside_option-1edfd60a9765c5f50599,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:38:stop=-10:continue=-10,seed-52068-pa-0.65-pb-0.20:38:stop=20:continue=-10,positive_is_more_persistence_promoting,2.1661891275446656,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:38"",""continue_bonus"":-10}",
bandit-stop_outside_option-f3a2f51426a0831fe04a,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:38:stop=-10:continue=0,seed-52068-pa-0.65-pb-0.20:38:stop=20:continue=0,positive_is_more_persistence_promoting,2.8925490928324855,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:38"",""continue_bonus"":0}",
bandit-stop_outside_option-ba59df77094bb4c11fcc,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:38:stop=-10:continue=10,seed-52068-pa-0.65-pb-0.20:38:stop=20:continue=10,positive_is_more_persistence_promoting,2.978331357402908,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:38"",""continue_bonus"":10}",
bandit-stop_outside_option-6b8296d062acbd92424b,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:39:stop=-10:continue=-10,seed-52068-pa-0.65-pb-0.20:39:stop=20:continue=-10,positive_is_more_persistence_promoting,2.2695204849475736,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:39"",""continue_bonus"":-10}",
bandit-stop_outside_option-fbc7f45b32ec0774164b,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:39:stop=-10:continue=0,seed-52068-pa-0.65-pb-0.20:39:stop=20:continue=0,positive_is_more_persistence_promoting,3.234252953437373,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:39"",""continue_bonus"":0}",
bandit-stop_outside_option-155a367a2731c6a3dc23,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:39:stop=-10:continue=10,seed-52068-pa-0.65-pb-0.20:39:stop=20:continue=10,positive_is_more_persistence_promoting,3.542262406003953,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:39"",""continue_bonus"":10}",
bandit-stop_outside_option-e6778834dffd8a46855c,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:4:stop=-10:continue=-10,seed-52068-pa-0.65-pb-0.20:4:stop=20:continue=-10,positive_is_more_persistence_promoting,2.7158051699107197,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:4"",""continue_bonus"":-10}",
bandit-stop_outside_option-b71c165f29ded5f034c6,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:4:stop=-10:continue=0,seed-52068-pa-0.65-pb-0.20:4:stop=20:continue=0,positive_is_more_persistence_promoting,4.5169221452893495,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:4"",""continue_bonus"":0}",
bandit-stop_outside_option-e131d99e9a4f0fd19612,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:4:stop=-10:continue=10,seed-52068-pa-0.65-pb-0.20:4:stop=20:continue=10,positive_is_more_persistence_promoting,4.603683175375803,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:4"",""continue_bonus"":10}",
bandit-stop_outside_option-d67562555d1227a2f1a9,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:40:stop=-10:continue=-10,seed-52068-pa-0.65-pb-0.20:40:stop=20:continue=-10,positive_is_more_persistence_promoting,2.1651384233783837,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:40"",""continue_bonus"":-10}",
bandit-stop_outside_option-a31f617aa9894ff3c420,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:40:stop=-10:continue=0,seed-52068-pa-0.65-pb-0.20:40:stop=20:continue=0,positive_is_more_persistence_promoting,3.182073152068206,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:40"",""continue_bonus"":0}",
bandit-stop_outside_option-166165f67074d5cfb3b4,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:40:stop=-10:continue=10,seed-52068-pa-0.65-pb-0.20:40:stop=20:continue=10,positive_is_more_persistence_promoting,2.5802107163694714,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:40"",""continue_bonus"":10}",
bandit-stop_outside_option-53c04e16b9a4e0ef92be,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:41:stop=-10:continue=-10,seed-52068-pa-0.65-pb-0.20:41:stop=20:continue=-10,positive_is_more_persistence_promoting,1.9059298036201646,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:41"",""continue_bonus"":-10}",
bandit-stop_outside_option-5b0ed757244b1648bdb2,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:41:stop=-10:continue=0,seed-52068-pa-0.65-pb-0.20:41:stop=20:continue=0,positive_is_more_persistence_promoting,2.8792719707977312,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:41"",""continue_bonus"":0}",
bandit-stop_outside_option-615531ec7f6e7aa195b7,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:41:stop=-10:continue=10,seed-52068-pa-0.65-pb-0.20:41:stop=20:continue=10,positive_is_more_persistence_promoting,2.6027612583976776,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:41"",""continue_bonus"":10}",
bandit-stop_outside_option-ba12c0fb7dd26475e031,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:42:stop=-10:continue=-10,seed-52068-pa-0.65-pb-0.20:42:stop=20:continue=-10,positive_is_more_persistence_promoting,2.0566596154383276,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:42"",""continue_bonus"":-10}",
bandit-stop_outside_option-00f13df03523a6cff000,bandit,stop_outside_option,persistence,,test,seed-52068-pa-0.65-pb-0.20,seed-52068-pa-0.65-pb-0.20:42:stop=-10:continue=0,seed-52068-pa-0.65-pb-0.20:42:stop=20:continue=0,positive_is_more_persistence_promoting,2.822183844260998,,32,2560,"{""base_state_id"":""seed-52068-pa-0.65-pb-0.20:42"",""continue_bonus"":0}",
