action_lag_1,action_lag_2,action_lag_3,action_lag_5,attempt_cost,attempts_used,bayes_progress_probability,continue,cost_pressure,cumulative_cost,cumulative_progress,disengagement_evidence,displayed_progress_cue,episode_id,estimated_continue_value,estimated_outside_value,failure_streak,give_up_value,log_round,mapping_id,max_attempts,normalized_time,oracle_continue_value,oracle_outside_value,oracle_progress_probability,oracle_relative_value,oracle_termination_advantage,outcome_after_choice,outcome_lag_1,outcome_lag_2,outcome_lag_3,outcome_lag_5,p_continue,p_disengage,pair_id,persistence_logit,previous_choice,previous_outcome,progress_count,progress_evidence,relative_value,round,second_previous_choice,semantic_choice,split,state_id,success_streak,task,task_bandit,task_foraging,task_solvability,termination_advantage
1.0,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,1,0.0,0.0,1.0,1.1666666666666665,1.0,solvability-pair-0072228-try_again_m,0.8333333333333334,2.0,0.0,2.0,0.6931471805599453,try_again_m,8.0,0.125,0.8,2.0,0.8,-1.2,-1.2,1.0,1.0,0.0,0.0,0.0,0.9996646498695336,0.00033535013046647816,solvability-pair-0072228,8.0,1.0,1.0,1.0,1.0,-1.1666666666666665,1,0.0,TRY_AGAIN,validation,solvability-pair-0072228-try_again_m:1,1.0,solvability,0.0,0.0,1.0,-1.1666666666666665
1.0,1.0,0.0,0.0,0.0,2.0,0.875,1,0.0,0.0,2.0,1.125,1.0,solvability-pair-0072228-try_again_m,0.875,2.0,0.0,2.0,1.0986122886681098,try_again_m,8.0,0.25,0.8,2.0,0.8,-1.2,-1.2,-1.0,1.0,1.0,0.0,0.0,0.9924227587321393,0.007577241267860811,solvability-pair-0072228,4.875,1.0,1.0,2.0,2.0,-1.125,2,1.0,TRY_AGAIN,validation,solvability-pair-0072228-try_again_m:2,2.0,solvability,0.0,0.0,1.0,-1.125
1.0,1.0,1.0,0.0,0.0,3.0,0.7,1,0.0,0.0,1.0,1.3,1.0,solvability-pair-0072228-try_again_m,0.7,2.0,1.0,2.0,1.3862943611198906,try_again_m,8.0,0.375,0.8,2.0,0.8,-1.2,-1.2,1.0,-1.0,1.0,1.0,0.0,0.6513548646660542,0.34864513533394575,solvability-pair-0072228,0.625,1.0,-1.0,2.0,2.0,-1.3,3,1.0,TRY_AGAIN,validation,solvability-pair-0072228-try_again_m:3,0.0,solvability,0.0,0.0,1.0,-1.3
1.0,1.0,1.0,0.0,0.0,4.0,0.75,1,0.0,0.0,2.0,1.25,1.0,solvability-pair-0072228-try_again_m,0.75,2.0,0.0,2.0,1.6094379124341003,try_again_m,8.0,0.5,0.8,2.0,0.8,-1.2,-1.2,1.0,1.0,-1.0,1.0,0.0,0.9149009549929797,0.08509904500702024,solvability-pair-0072228,2.375,1.0,1.0,3.0,3.0,-1.25,4,1.0,TRY_AGAIN,validation,solvability-pair-0072228-try_again_m:4,1.0,solvability,0.0,0.0,1.0,-1.25
1.0,1.0,1.0,1.0,0.0,5.0,0.7857142857142857,1,0.0,0.0,3.0,1.2142857142857144,1.0,solvability-pair-0072228-try_again_m,0.7857142857142857,2.0,0.0,2.0,1.791759469228055,try_again_m,8.0,0.625,0.8,2.0,0.8,-1.2,-1.2,1.0,1.0,1.0,-1.0,1.0,0.7981867777396212,0.20181322226037882,solvability-pair-0072228,1.375,1.0,1.0,4.0,4.0,-1.2142857142857144,5,1.0,TRY_AGAIN,validation,solvability-pair-0072228-try_again_m:5,2.0,solvability,0.0,0.0,1.0,-1.2142857142857144
1.0,1.0,1.0,1.0,0.0,6.0,0.8125,1,0.0,0.0,4.0,1.1875,1.0,solvability-pair-0072228-try_again_m,0.8125,2.0,0.0,2.0,1.9459101490553132,try_again_m,8.0,0.75,0.8,2.0,0.8,-1.2,-1.2,1.0,1.0,1.0,1.0,1.0,0.8519528019683106,0.1480471980316895,solvability-pair-0072228,1.75,1.0,1.0,5.0,5.0,-1.1875,6,1.0,TRY_AGAIN,validation,solvability-pair-0072228-try_again_m:6,3.0,solvability,0.0,0.0,1.0,-1.1875
1.0,1.0,1.0,1.0,0.0,7.0,0.8333333333333334,0,0.0,0.0,5.0,1.1666666666666665,1.0,solvability-pair-0072228-try_again_m,0.8333333333333334,2.0,0.0,2.0,2.0794415416798357,try_again_m,8.0,0.875,0.8,2.0,0.8,-1.2,-1.2,0.0,1.0,1.0,1.0,-1.0,0.5926665999540697,0.4073334000459302,solvability-pair-0072228,0.375,1.0,1.0,6.0,6.0,-1.1666666666666665,7,1.0,GIVE_UP,validation,solvability-pair-0072228-try_again_m:7,4.0,solvability,0.0,0.0,1.0,-1.1666666666666665
0.0,0.0,0.0,0.0,0.0,0.0,0.75,1,0.0,0.0,0.0,1.25,1.0,solvability-pair-0072228-try_again_n,0.75,2.0,0.0,2.0,0.0,try_again_n,8.0,0.0,0.8,2.0,0.8,-1.2,-1.2,1.0,0.0,0.0,0.0,0.0,0.7772998611746911,0.22270013882530884,solvability-pair-0072228,1.25,0.0,0.0,0.0,0.0,-1.25,0,0.0,TRY_AGAIN,validation,solvability-pair-0072228-try_again_n:0,0.0,solvability,0.0,0.0,1.0,-1.25
1.0,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,1,0.0,0.0,1.0,1.1666666666666665,1.0,solvability-pair-0072228-try_again_n,0.8333333333333334,2.0,0.0,2.0,0.6931471805599453,try_again_n,8.0,0.125,0.8,2.0,0.8,-1.2,-1.2,1.0,1.0,0.0,0.0,0.0,0.9997694932780068,0.0002305067219931397,solvability-pair-0072228,8.375,1.0,1.0,1.0,1.0,-1.1666666666666665,1,0.0,TRY_AGAIN,validation,solvability-pair-0072228-try_again_n:1,1.0,solvability,0.0,0.0,1.0,-1.1666666666666665
1.0,1.0,0.0,0.0,0.0,2.0,0.875,1,0.0,0.0,2.0,1.125,1.0,solvability-pair-0072228-try_again_n,0.875,2.0,0.0,2.0,1.0986122886681098,try_again_n,8.0,0.25,0.8,2.0,0.8,-1.2,-1.2,-1.0,1.0,1.0,0.0,0.0,0.9953904278206259,0.004609572179374208,solvability-pair-0072228,5.375,1.0,1.0,2.0,2.0,-1.125,2,1.0,TRY_AGAIN,validation,solvability-pair-0072228-try_again_n:2,2.0,solvability,0.0,0.0,1.0,-1.125
1.0,1.0,1.0,0.0,0.0,3.0,0.7,1,0.0,0.0,1.0,1.3,1.0,solvability-pair-0072228-try_again_n,0.7,2.0,1.0,2.0,1.3862943611198906,try_again_n,8.0,0.375,0.8,2.0,0.8,-1.2,-1.2,1.0,-1.0,1.0,1.0,0.0,0.5621765008857981,0.4378234991142019,solvability-pair-0072228,0.25,1.0,-1.0,2.0,2.0,-1.3,3,1.0,TRY_AGAIN,validation,solvability-pair-0072228-try_again_n:3,0.0,solvability,0.0,0.0,1.0,-1.3
1.0,1.0,1.0,0.0,0.0,4.0,0.75,1,0.0,0.0,2.0,1.25,1.0,solvability-pair-0072228-try_again_n,0.75,2.0,0.0,2.0,1.6094379124341003,try_again_n,8.0,0.5,0.8,2.0,0.8,-1.2,-1.2,1.0,1.0,-1.0,1.0,0.0,0.9241418199787566,0.07585818002124356,solvability-pair-0072228,2.5,1.0,1.0,3.0,3.0,-1.25,4,1.0,TRY_AGAIN,validation,solvability-pair-0072228-try_again_n:4,1.0,solvability,0.0,0.0,1.0,-1.25
1.0,1.0,1.0,1.0,0.0,5.0,0.7857142857142857,1,0.0,0.0,3.0,1.2142857142857144,1.0,solvability-pair-0072228-try_again_n,0.7857142857142857,2.0,0.0,2.0,1.791759469228055,try_again_n,8.0,0.625,0.8,2.0,0.8,-1.2,-1.2,1.0,1.0,1.0,-1.0,1.0,0.7310585786300049,0.2689414213699951,solvability-pair-0072228,1.0,1.0,1.0,4.0,4.0,-1.2142857142857144,5,1.0,TRY_AGAIN,validation,solvability-pair-0072228-try_again_n:5,2.0,solvability,0.0,0.0,1.0,-1.2142857142857144
1.0,1.0,1.0,1.0,0.0,6.0,0.8125,1,0.0,0.0,4.0,1.1875,1.0,solvability-pair-0072228-try_again_n,0.8125,2.0,0.0,2.0,1.9459101490553132,try_again_n,8.0,0.75,0.8,2.0,0.8,-1.2,-1.2,1.0,1.0,1.0,1.0,1.0,0.7772998611746911,0.22270013882530884,solvability-pair-0072228,1.25,1.0,1.0,5.0,5.0,-1.1875,6,1.0,TRY_AGAIN,validation,solvability-pair-0072228-try_again_n:6,3.0,solvability,0.0,0.0,1.0,-1.1875
1.0,1.0,1.0,1.0,0.0,7.0,0.8333333333333334,0,0.0,0.0,5.0,1.1666666666666665,1.0,solvability-pair-0072228-try_again_n,0.8333333333333334,2.0,0.0,2.0,2.0794415416798357,try_again_n,8.0,0.875,0.8,2.0,0.8,-1.2,-1.2,0.0,1.0,1.0,1.0,-1.0,0.46879062662624377,0.5312093733737563,solvability-pair-0072228,-0.125,1.0,1.0,6.0,6.0,-1.1666666666666665,7,1.0,GIVE_UP,validation,solvability-pair-0072228-try_again_n:7,4.0,solvability,0.0,0.0,1.0,-1.1666666666666665
0.0,0.0,0.0,0.0,1.0,0.0,0.5,0,1.0,0.0,0.0,2.5,0.0,solvability-pair-0072229-try_again_m,-0.5,2.0,0.0,2.0,0.0,try_again_m,8.0,0.0,-0.5,2.0,0.5,-2.5,-2.5,0.0,0.0,0.0,0.0,0.0,0.46879062662624377,0.5312093733737563,solvability-pair-0072229,-0.125,0.0,0.0,0.0,0.0,-2.5,0,0.0,GIVE_UP,test,solvability-pair-0072229-try_again_m:0,0.0,solvability,0.0,0.0,1.0,-2.5
0.0,0.0,0.0,0.0,1.0,0.0,0.5,0,1.0,0.0,0.0,2.5,0.0,solvability-pair-0072229-try_again_n,-0.5,2.0,0.0,2.0,0.0,try_again_n,8.0,0.0,-0.5,2.0,0.5,-2.5,-2.5,0.0,0.0,0.0,0.0,0.0,0.22270013882530884,0.7772998611746911,solvability-pair-0072229,-1.25,0.0,0.0,0.0,0.0,-2.5,0,0.0,GIVE_UP,test,solvability-pair-0072229-try_again_n:0,0.0,solvability,0.0,0.0,1.0,-2.5
0.0,0.0,0.0,0.0,1.0,0.0,0.5,0,1.0,0.0,0.0,0.5,0.0,solvability-pair-0072230-try_again_m,-0.5,0.0,0.0,0.0,0.0,try_again_m,8.0,0.0,-0.5,0.0,0.5,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.5621765008857981,0.4378234991142019,solvability-pair-0072230,0.25,0.0,0.0,0.0,0.0,-0.5,0,0.0,GIVE_UP,train,solvability-pair-0072230-try_again_m:0,0.0,solvability,0.0,0.0,1.0,-0.5
0.0,0.0,0.0,0.0,1.0,0.0,0.5,0,1.0,0.0,0.0,0.5,0.0,solvability-pair-0072230-try_again_n,-0.5,0.0,0.0,0.0,0.0,try_again_n,8.0,0.0,-0.5,0.0,0.5,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.2689414213699951,0.7310585786300049,solvability-pair-0072230,-1.0,0.0,0.0,0.0,0.0,-0.5,0,0.0,GIVE_UP,train,solvability-pair-0072230-try_again_n:0,0.0,solvability,0.0,0.0,1.0,-0.5
0.0,0.0,0.0,0.0,1.0,0.0,0.25,0,1.0,0.0,0.0,2.75,-1.0,solvability-pair-0072231-try_again_m,-0.75,2.0,0.0,2.0,0.0,try_again_m,8.0,0.0,-0.8,2.0,0.2,-2.8,-2.8,0.0,0.0,0.0,0.0,0.0,0.32082130082460697,0.679178699175393,solvability-pair-0072231,-0.75,0.0,0.0,0.0,0.0,-2.75,0,0.0,GIVE_UP,train,solvability-pair-0072231-try_again_m:0,0.0,solvability,0.0,0.0,1.0,-2.75
0.0,0.0,0.0,0.0,1.0,0.0,0.25,0,1.0,0.0,0.0,2.75,-1.0,solvability-pair-0072231-try_again_n,-0.75,2.0,0.0,2.0,0.0,try_again_n,8.0,0.0,-0.8,2.0,0.2,-2.8,-2.8,0.0,0.0,0.0,0.0,0.0,0.18242552380635632,0.8175744761936437,solvability-pair-0072231,-1.5,0.0,0.0,0.0,0.0,-2.75,0,0.0,GIVE_UP,train,solvability-pair-0072231-try_again_n:0,0.0,solvability,0.0,0.0,1.0,-2.75
0.0,0.0,0.0,0.0,1.0,0.0,0.75,1,1.0,0.0,0.0,0.25,1.0,solvability-pair-0072232-try_again_m,-0.25,0.0,0.0,0.0,0.0,try_again_m,8.0,0.0,-0.19999999999999996,0.0,0.8,-0.19999999999999996,-0.19999999999999996,-1.0,0.0,0.0,0.0,0.0,0.9626731126558706,0.037326887344129464,solvability-pair-0072232,3.25,0.0,0.0,0.0,0.0,-0.25,0,0.0,TRY_AGAIN,train,solvability-pair-0072232-try_again_m:0,0.0,solvability,0.0,0.0,1.0,-0.25
1.0,0.0,0.0,0.0,1.0,1.0,0.5,0,1.0,1.0,-1.0,0.5,1.0,solvability-pair-0072232-try_again_m,-0.5,0.0,1.0,0.0,0.6931471805599453,try_again_m,8.0,0.125,-0.19999999999999996,0.0,0.8,-0.19999999999999996,-0.19999999999999996,0.0,-1.0,0.0,0.0,0.0,0.06008665017400762,0.9399133498259924,solvability-pair-0072232,-2.75,1.0,-1.0,0.0,0.0,-0.5,1,0.0,GIVE_UP,train,solvability-pair-0072232-try_again_m:1,0.0,solvability,0.0,0.0,1.0,-0.5
0.0,0.0,0.0,0.0,1.0,0.0,0.75,1,1.0,0.0,0.0,0.25,1.0,solvability-pair-0072232-try_again_n,-0.25,0.0,0.0,0.0,0.0,try_again_n,8.0,0.0,-0.19999999999999996,0.0,0.8,-0.19999999999999996,-0.19999999999999996,-1.0,0.0,0.0,0.0,0.0,0.7549149868676283,0.24508501313237172,solvability-pair-0072232,1.125,0.0,0.0,0.0,0.0,-0.25,0,0.0,TRY_AGAIN,train,solvability-pair-0072232-try_again_n:0,0.0,solvability,0.0,0.0,1.0,-0.25
1.0,0.0,0.0,0.0,1.0,1.0,0.5,0,1.0,1.0,-1.0,0.5,1.0,solvability-pair-0072232-try_again_n,-0.5,0.0,1.0,0.0,0.6931471805599453,try_again_n,8.0,0.125,-0.19999999999999996,0.0,0.8,-0.19999999999999996,-0.19999999999999996,0.0,-1.0,0.0,0.0,0.0,0.08509904500702024,0.9149009549929797,solvability-pair-0072232,-2.375,1.0,-1.0,0.0,0.0,-0.5,1,0.0,GIVE_UP,train,solvability-pair-0072232-try_again_n:1,0.0,solvability,0.0,0.0,1.0,-0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,0.0,0.0,0.0,1.5,0.0,solvability-pair-0072233-try_again_m,0.5,2.0,0.0,2.0,0.0,try_again_m,8.0,0.0,0.5,2.0,0.5,-1.5,-1.5,1.0,0.0,0.0,0.0,0.0,0.6224593312018546,0.37754066879814546,solvability-pair-0072233,0.5,0.0,0.0,0.0,0.0,-1.5,0,0.0,TRY_AGAIN,train,solvability-pair-0072233-try_again_m:0,0.0,solvability,0.0,0.0,1.0,-1.5
1.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,1,0.0,0.0,1.0,1.3333333333333335,0.0,solvability-pair-0072233-try_again_m,0.6666666666666666,2.0,0.0,2.0,0.6931471805599453,try_again_m,8.0,0.125,0.5,2.0,0.5,-1.5,-1.5,1.0,1.0,0.0,0.0,0.0,0.9980732653366725,0.0019267346633274755,solvability-pair-0072233,6.25,1.0,1.0,1.0,1.0,-1.3333333333333335,1,0.0,TRY_AGAIN,train,solvability-pair-0072233-try_again_m:1,1.0,solvability,0.0,0.0,1.0,-1.3333333333333335
1.0,1.0,0.0,0.0,0.0,2.0,0.75,1,0.0,0.0,2.0,1.25,0.0,solvability-pair-0072233-try_again_m,0.75,2.0,0.0,2.0,1.0986122886681098,try_again_m,8.0,0.25,0.5,2.0,0.5,-1.5,-1.5,1.0,1.0,1.0,0.0,0.0,0.9465966702001757,0.053403329799824234,solvability-pair-0072233,2.875,1.0,1.0,2.0,2.0,-1.25,2,1.0,TRY_AGAIN,train,solvability-pair-0072233-try_again_m:2,2.0,solvability,0.0,0.0,1.0,-1.25
1.0,1.0,1.0,0.0,0.0,3.0,0.8,1,0.0,0.0,3.0,1.2,0.0,solvability-pair-0072233-try_again_m,0.8,2.0,0.0,2.0,1.3862943611198906,try_again_m,8.0,0.375,0.5,2.0,0.5,-1.5,-1.5,1.0,1.0,1.0,1.0,0.0,0.9324533088603709,0.0675466911396291,solvability-pair-0072233,2.625,1.0,1.0,3.0,3.0,-1.2,3,1.0,TRY_AGAIN,train,solvability-pair-0072233-try_again_m:3,3.0,solvability,0.0,0.0,1.0,-1.2
1.0,1.0,1.0,0.0,0.0,4.0,0.8333333333333334,1,0.0,0.0,4.0,1.1666666666666665,0.0,solvability-pair-0072233-try_again_m,0.8333333333333334,2.0,0.0,2.0,1.6094379124341003,try_again_m,8.0,0.5,0.5,2.0,0.5,-1.5,-1.5,1.0,1.0,1.0,1.0,0.0,0.8807970779778823,0.11920292202211755,solvability-pair-0072233,2.0,1.0,1.0,4.0,4.0,-1.1666666666666665,4,1.0,TRY_AGAIN,train,solvability-pair-0072233-try_again_m:4,4.0,solvability,0.0,0.0,1.0,-1.1666666666666665
1.0,1.0,1.0,1.0,0.0,5.0,0.8571428571428571,1,0.0,0.0,5.0,1.1428571428571428,0.0,solvability-pair-0072233-try_again_m,0.8571428571428571,2.0,0.0,2.0,1.791759469228055,try_again_m,8.0,0.625,0.5,2.0,0.5,-1.5,-1.5,1.0,1.0,1.0,1.0,1.0,0.7772998611746911,0.22270013882530884,solvability-pair-0072233,1.25,1.0,1.0,5.0,5.0,-1.1428571428571428,5,1.0,TRY_AGAIN,train,solvability-pair-0072233-try_again_m:5,5.0,solvability,0.0,0.0,1.0,-1.1428571428571428
1.0,1.0,1.0,1.0,0.0,6.0,0.875,0,0.0,0.0,6.0,1.125,0.0,solvability-pair-0072233-try_again_m,0.875,2.0,0.0,2.0,1.9459101490553132,try_again_m,8.0,0.75,0.5,2.0,0.5,-1.5,-1.5,0.0,1.0,1.0,1.0,1.0,0.7549149868676283,0.24508501313237172,solvability-pair-0072233,1.125,1.0,1.0,6.0,6.0,-1.125,6,1.0,GIVE_UP,train,solvability-pair-0072233-try_again_m:6,6.0,solvability,0.0,0.0,1.0,-1.125
0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0.0,0.0,0.0,1.5,0.0,solvability-pair-0072233-try_again_n,0.5,2.0,0.0,2.0,0.0,try_again_n,8.0,0.0,0.5,2.0,0.5,-1.5,-1.5,0.0,0.0,0.0,0.0,0.0,0.2689414213699951,0.7310585786300049,solvability-pair-0072233,-1.0,0.0,0.0,0.0,0.0,-1.5,0,0.0,GIVE_UP,train,solvability-pair-0072233-try_again_n:0,0.0,solvability,0.0,0.0,1.0,-1.5
0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,0.0,0.0,0.0,-0.5,0.0,solvability-pair-0072234-try_again_m,0.5,0.0,0.0,0.0,0.0,try_again_m,8.0,0.0,0.5,0.0,0.5,0.5,0.5,-1.0,0.0,0.0,0.0,0.0,0.7549149868676283,0.24508501313237172,solvability-pair-0072234,1.125,0.0,0.0,0.0,0.0,0.5,0,0.0,TRY_AGAIN,validation,solvability-pair-0072234-try_again_m:0,0.0,solvability,0.0,0.0,1.0,0.5
1.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0,0.0,0.0,-1.0,-0.3333333333333333,0.0,solvability-pair-0072234-try_again_m,0.3333333333333333,0.0,1.0,0.0,0.6931471805599453,try_again_m,8.0,0.125,0.5,0.0,0.5,0.5,0.5,0.0,-1.0,0.0,0.0,0.0,0.037326887344129464,0.9626731126558706,solvability-pair-0072234,-3.25,1.0,-1.0,0.0,0.0,0.3333333333333333,1,0.0,GIVE_UP,validation,solvability-pair-0072234-try_again_m:1,0.0,solvability,0.0,0.0,1.0,0.3333333333333333
0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0.0,0.0,0.0,-0.5,0.0,solvability-pair-0072234-try_again_n,0.5,0.0,0.0,0.0,0.0,try_again_n,8.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.34864513533394575,0.6513548646660542,solvability-pair-0072234,-0.625,0.0,0.0,0.0,0.0,0.5,0,0.0,GIVE_UP,validation,solvability-pair-0072234-try_again_n:0,0.0,solvability,0.0,0.0,1.0,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.25,1,0.0,0.0,0.0,-0.25,-1.0,solvability-pair-0072235-try_again_m,0.25,0.0,0.0,0.0,0.0,try_again_m,8.0,0.0,0.2,0.0,0.2,0.2,0.2,-1.0,0.0,0.0,0.0,0.0,0.5,0.5,solvability-pair-0072235,0.0,0.0,0.0,0.0,0.0,0.25,0,0.0,TRY_AGAIN,validation,solvability-pair-0072235-try_again_m:0,0.0,solvability,0.0,0.0,1.0,0.25
1.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0,0.0,0.0,-1.0,-0.16666666666666666,-1.0,solvability-pair-0072235-try_again_m,0.16666666666666666,0.0,1.0,0.0,0.6931471805599453,try_again_m,8.0,0.125,0.2,0.0,0.2,0.2,0.2,0.0,-1.0,0.0,0.0,0.0,0.02595735719779685,0.9740426428022031,solvability-pair-0072235,-3.625,1.0,-1.0,0.0,0.0,0.16666666666666666,1,0.0,GIVE_UP,validation,solvability-pair-0072235-try_again_m:1,0.0,solvability,0.0,0.0,1.0,0.16666666666666666
0.0,0.0,0.0,0.0,0.0,0.0,0.25,1,0.0,0.0,0.0,-0.25,-1.0,solvability-pair-0072235-try_again_n,0.25,0.0,0.0,0.0,0.0,try_again_n,8.0,0.0,0.2,0.0,0.2,0.2,0.2,-1.0,0.0,0.0,0.0,0.0,0.22270013882530884,0.7772998611746911,solvability-pair-0072235,-1.25,0.0,0.0,0.0,0.0,0.25,0,0.0,TRY_AGAIN,validation,solvability-pair-0072235-try_again_n:0,0.0,solvability,0.0,0.0,1.0,0.25
1.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0,0.0,0.0,-1.0,-0.16666666666666666,-1.0,solvability-pair-0072235-try_again_n,0.16666666666666666,0.0,1.0,0.0,0.6931471805599453,try_again_n,8.0,0.125,0.2,0.0,0.2,0.2,0.2,0.0,-1.0,0.0,0.0,0.0,0.02595735719779685,0.9740426428022031,solvability-pair-0072235,-3.625,1.0,-1.0,0.0,0.0,0.16666666666666666,1,0.0,GIVE_UP,validation,solvability-pair-0072235-try_again_n:1,0.0,solvability,0.0,0.0,1.0,0.16666666666666666
0.0,0.0,0.0,0.0,0.0,0.0,0.25,0,0.0,0.0,0.0,1.75,-1.0,solvability-pair-0072236-try_again_m,0.25,2.0,0.0,2.0,0.0,try_again_m,8.0,0.0,0.2,2.0,0.2,-1.8,-1.8,0.0,0.0,0.0,0.0,0.0,0.4073334000459302,0.5926665999540697,solvability-pair-0072236,-0.375,0.0,0.0,0.0,0.0,-1.75,0,0.0,GIVE_UP,test,solvability-pair-0072236-try_again_m:0,0.0,solvability,0.0,0.0,1.0,-1.75
0.0,0.0,0.0,0.0,0.0,0.0,0.25,0,0.0,0.0,0.0,1.75,-1.0,solvability-pair-0072236-try_again_n,0.25,2.0,0.0,2.0,0.0,try_again_n,8.0,0.0,0.2,2.0,0.2,-1.8,-1.8,0.0,0.0,0.0,0.0,0.0,0.20181322226037882,0.7981867777396212,solvability-pair-0072236,-1.375,0.0,0.0,0.0,0.0,-1.75,0,0.0,GIVE_UP,test,solvability-pair-0072236-try_again_n:0,0.0,solvability,0.0,0.0,1.0,-1.75
0.0,0.0,0.0,0.0,1.0,0.0,0.25,0,1.0,0.0,0.0,0.75,-1.0,solvability-pair-0072237-try_again_m,-0.75,0.0,0.0,0.0,0.0,try_again_m,8.0,0.0,-0.8,0.0,0.2,-0.8,-0.8,0.0,0.0,0.0,0.0,0.0,0.37754066879814546,0.6224593312018546,solvability-pair-0072237,-0.5,0.0,0.0,0.0,0.0,-0.75,0,0.0,GIVE_UP,train,solvability-pair-0072237-try_again_m:0,0.0,solvability,0.0,0.0,1.0,-0.75
0.0,0.0,0.0,0.0,1.0,0.0,0.25,0,1.0,0.0,0.0,0.75,-1.0,solvability-pair-0072237-try_again_n,-0.75,0.0,0.0,0.0,0.0,try_again_n,8.0,0.0,-0.8,0.0,0.2,-0.8,-0.8,0.0,0.0,0.0,0.0,0.0,0.22270013882530884,0.7772998611746911,solvability-pair-0072237,-1.25,0.0,0.0,0.0,0.0,-0.75,0,0.0,GIVE_UP,train,solvability-pair-0072237-try_again_n:0,0.0,solvability,0.0,0.0,1.0,-0.75
0.0,0.0,0.0,0.0,0.0,0.0,0.75,1,0.0,0.0,0.0,-0.75,1.0,solvability-pair-0072238-try_again_m,0.75,0.0,0.0,0.0,0.0,try_again_m,8.0,0.0,0.8,0.0,0.8,0.8,0.8,1.0,0.0,0.0,0.0,0.0,0.9840936082881853,0.01590639171181471,solvability-pair-0072238,4.125,0.0,0.0,0.0,0.0,0.75,0,0.0,TRY_AGAIN,validation,solvability-pair-0072238-try_again_m:0,0.0,solvability,0.0,0.0,1.0,0.75
1.0,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,1,0.0,0.0,1.0,-0.8333333333333334,1.0,solvability-pair-0072238-try_again_m,0.8333333333333334,0.0,0.0,0.0,0.6931471805599453,try_again_m,8.0,0.125,0.8,0.0,0.8,0.8,0.8,1.0,1.0,0.0,0.0,0.0,0.9997965730219448,0.0002034269780552065,solvability-pair-0072238,8.5,1.0,1.0,1.0,1.0,0.8333333333333334,1,0.0,TRY_AGAIN,validation,solvability-pair-0072238-try_again_m:1,1.0,solvability,0.0,0.0,1.0,0.8333333333333334
1.0,1.0,0.0,0.0,0.0,2.0,0.875,1,0.0,0.0,2.0,-0.875,1.0,solvability-pair-0072238-try_again_m,0.875,0.0,0.0,0.0,1.0986122886681098,try_again_m,8.0,0.25,0.8,0.0,0.8,0.8,0.8,1.0,1.0,1.0,0.0,0.0,0.9968273171575148,0.0031726828424851893,solvability-pair-0072238,5.75,1.0,1.0,2.0,2.0,0.875,2,1.0,TRY_AGAIN,validation,solvability-pair-0072238-try_again_m:2,2.0,solvability,0.0,0.0,1.0,0.875
1.0,1.0,1.0,0.0,0.0,3.0,0.9,1,0.0,0.0,3.0,-0.9,1.0,solvability-pair-0072238-try_again_m,0.9,0.0,0.0,0.0,1.3862943611198906,try_again_m,8.0,0.375,0.8,0.0,0.8,0.8,0.8,1.0,1.0,1.0,1.0,0.0,0.9940889311437562,0.005911068856243796,solvability-pair-0072238,5.125,1.0,1.0,3.0,3.0,0.9,3,1.0,TRY_AGAIN,validation,solvability-pair-0072238-try_again_m:3,3.0,solvability,0.0,0.0,1.0,0.9
1.0,1.0,1.0,0.0,0.0,4.0,0.9166666666666666,1,0.0,0.0,4.0,-0.9166666666666666,1.0,solvability-pair-0072238-try_again_m,0.9166666666666666,0.0,0.0,0.0,1.6094379124341003,try_again_m,8.0,0.5,0.8,0.0,0.8,0.8,0.8,1.0,1.0,1.0,1.0,0.0,0.9706877692486436,0.029312230751356316,solvability-pair-0072238,3.5,1.0,1.0,4.0,4.0,0.9166666666666666,4,1.0,TRY_AGAIN,validation,solvability-pair-0072238-try_again_m:4,4.0,solvability,0.0,0.0,1.0,0.9166666666666666
1.0,1.0,1.0,1.0,0.0,5.0,0.9285714285714286,1,0.0,0.0,5.0,-0.9285714285714286,1.0,solvability-pair-0072238-try_again_m,0.9285714285714286,0.0,0.0,0.0,1.791759469228055,try_again_m,8.0,0.625,0.8,0.0,0.8,0.8,0.8,1.0,1.0,1.0,1.0,1.0,0.9324533088603709,0.0675466911396291,solvability-pair-0072238,2.625,1.0,1.0,5.0,5.0,0.9285714285714286,5,1.0,TRY_AGAIN,validation,solvability-pair-0072238-try_again_m:5,5.0,solvability,0.0,0.0,1.0,0.9285714285714286
