task,contrast_family,pair_id,matched,unmatched_fields,orientation_valid
bandit,stop_outside_option,bandit-stop_outside_option-54ea92a7bc446db8601d,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-276472560586dee98cb7,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-6307f86cdf33d812a646,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-f94ff18aaf7e81d894b3,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-b2f82aeaab2ace8c1a65,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-af4950630993625a2d17,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-c0d54f0497718da0967d,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-de26d1e3de4799d8a136,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-c61616149c72825aa4fb,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-817fa86f1be73bc396c1,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-d2fbe1da1ddc4082e8e0,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-a3dbccb54ea0ba44cfc6,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-f1792db4119a37628636,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-b6e723e8a9ef62bac88b,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-6817dada810e9e5b2d7b,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-d705227b4df10e34fba2,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-07c37d7d4926e8568822,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-386bdceb14f2ac2e4819,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-8f5197960437927ae149,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-e09deeabfada695df5a9,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-35386cd7d12207a750d6,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-20de4ed728b0b43af93c,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-9a32ba0188a31a21ac56,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-c8e0f75d2ba896755251,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-5313071bfea65b28cfe6,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-dd937f0d1032626bd7a8,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-5a560a0ea38170b5ec0e,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-9293109ccb6ebe2cd189,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-e1a4ee65bbd47eea1278,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-d6f0cee989611843807e,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-c3b629a0a5ba84caca32,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-b88e8b1931db3c170dea,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-5b2c13006ff64c964ec4,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-de7cabb114250aeb96ff,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-558d1c6ed6d6f1ce042d,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-1fc3894c7763d6841d43,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-622f055570499c446ed7,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-ecf2e329553bec34ee79,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-8130e61d0fab71cd8d25,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-fe4d14ed9230e66ba94e,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-4be9d80a2d1f081af762,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-f857c0c48ec3dc0d766f,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-bc7574ea72cb4e06140b,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-2e0be16966860a02d325,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-c2938ec39135cbbaec7c,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-2b659e24c11f525d1791,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-8ff946f9d99641f394d9,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-f94b2463c9b097f178e4,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-a024f099e598aee5295b,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-64e92158d393f9dc0613,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-6da530d6a53b205d328d,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-534c8ae728fbb28eb578,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-cb2727579602f3939102,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-6f5eb7183459d8e522f9,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-81314b168e289b28572e,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-125aad2a79fcf0fb1f5a,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-c2444648cc4b7c1b5d2e,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-2f60afccf80f3ef71c3c,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-4f17a162ddd327da4221,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-e2c187d15d5d1148d492,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-6f92f92f5ca80afc2acc,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-1b4b0f1759330a239e17,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-96cef28e06e28a8a53d3,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-e1412fa6817e11c29971,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-d4dd6b99d3afc58ded55,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-73bd98492bb9ef629bfd,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-fe75e63861ed3b28e238,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-a7308fb506fb8c11f921,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-00999c9c673cc07a5857,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-0c20c1712f1602669a94,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-7837285ca5066edcd42e,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-6c225c3ae5334028c60a,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-47d0ef310d926f23da43,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-1beef7d86d4c877de60b,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-802fea503fa2652c4b22,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-a93265673a50a6a42ddf,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-33e10983bf79862fb354,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-7d6a665080abcf414d32,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-c5d4fca55478efa45c33,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-8bd10d2a33349fcb93c0,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-e97e0a22bb6d2c34d6a0,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-1c14e0f2aec9838827c0,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-8a608228395faef7fc05,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-cd3ea1bde8264d6af4f8,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-deea70f5ed06b38e67a4,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-36146c452ae89c1cfc18,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-99cfb844bf2343a35ed5,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-f3f1784315a12903c65e,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-a86bf06bad39d101a3a9,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-e2c48f87fe558f09e156,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-9009b6960c92eec29a6d,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-d820082964b428ee9f86,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-9c0587be6f6c04fc2b5c,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-07f109679a354ada507b,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-ca5f43beba7c51aac83f,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-99c67d20d52078f5e59b,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-bb748d239635da256db8,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-f5bab9d7306ddc560c95,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-6d019569ea6d9d31db35,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-eef19b6cb2104c5529d8,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-ed1482aed8281eae6b48,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-3b0071f1b065d992c85d,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-f876cbff5ba15fe9da0d,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-e3965a3421775dd78817,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-0f138207f3edcd9de105,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-322d1f3912e78da52805,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-dfccd642175cf7687744,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-322382bf4adc3c507ec1,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-5da52ffc4af934705b18,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-89dc46b5ca233e041ac9,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-8c4b204e3a023094ee2e,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-bd7dee1463e8006a95f9,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-1b02d2bb81f3b36aeed8,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-8032d71865d712c1ab1b,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-2e9dda7a74afe2badaa1,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-4921f52959e7207b0111,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-cf42f9bda393cd4e3671,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-86542fcd61a7004680de,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-5c8287cc003ff8f24fa9,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-d05dc2f83a4ef3ff6af6,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-090f1d6dcf8eb3223563,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-f7eaf2167cfd89fbb3d2,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-06e8c759959b89887e83,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-c98c140cdb1ed7a7ed66,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-391691b9194c87b9184b,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-d65f3c00ba036c28ee3d,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-9298d40da27b74b03b91,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-9514b19e9d2217dcee67,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-6d422c896482c65ea94d,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-12f2e374621927f49d24,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-f1d39bc90219dc41674b,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-bee6e3ed601a8fce84cd,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-177ce1bd7e2aa306a19d,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-67ea6ce0bf55ab53d2e4,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-b6e0e20ba4220473dbe4,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-e87cfbaa413beff0b7b7,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-f6fe1c518131d74c5d42,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-bc9c0de498d8be524709,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-09374e08e96cfe903f28,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-b0abf2babdb8136945ca,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-f0489edb812a42b693f8,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-aa48d71f6e62684d8424,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-22e5adf43bcae93aa207,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-ec5c6be283b5d46ca192,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-b8a30baef12230cd94a4,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-5d2560239e4b3dbe6d87,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-6bd07d1eb482b76b0286,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-286dacbb38bcd5224af7,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-8922abbb2c548c750500,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-77a4091c333060317718,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-fd71f53cccdda66d2342,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-57ddebfece56af376849,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-10582b549172d4703a85,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-7cf7b7f573301ec410df,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-af8b5d41a4830fdb9ff6,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-2336747f970862942977,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-58734839abf66495ee41,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-bab73b359ffe93696f8b,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-fdaead5d8b17244543be,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-87d0338c98c008191b47,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-e1bcb942997e25ddfbd6,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-ba527899ccdfd5eed124,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-97ffbece104c336e2735,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-5c50959d31a42bd44745,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-8d03102fca34c869c2b3,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-97d2b9b76473c3c2525d,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-61b268b5b951a6949501,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-a5a7a0b264e8999f540a,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-7cf328319836ba40d300,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-9eeb837c860f5b84a895,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-a7e90b0e92e0dfc55c49,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-7b5cf332150e90e77530,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-63ab4456f6324a223255,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-19757cf3cd0b1c04288a,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-5f15880c3d0f8edafa58,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-5042a192ceec07733a1f,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-0a0509425c359738f01a,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-7894318d5941db4ebecb,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-aa4db575181c130376a9,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-5e929227be23567a5489,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-9331aa68247fe487b8b3,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-f31e27213b17f60576bd,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-948857dd4935703de707,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-393de0efd436ef29d45f,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-1514acdbb614b31f5a29,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-d189ca1420bd0b32b8a8,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-03502dfe97dc39f81d74,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-6510edd63fe8d6820b85,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-e03dcd05ed11df95a8f1,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-3115b89427dc276a4c69,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-6eff3b3100d30cbe5717,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-4921370073ef51427ec3,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-9565545251d1e4e07843,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-0b8f04b3849ce3c88bb7,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-27a70af9fc802f5802d4,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-144cd44e7abc5c6855ac,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-5bf79b6abda08025d89a,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-672bc521091ab21a0dc4,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-ebb0a54c4520fc25b0ac,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-7328cc919c635c32b59e,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-fe1992b330ebd4f22fb7,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-d00380549d3d4a5f5971,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-944a9ce78c9d0c5c42a0,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-59cc6c37b91a01a1ddac,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-7f8d11c3996abf6d0fca,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-beebefb70d67c5e3ade3,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-fe702c50440fda2b0077,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-22eae1912461d5c04204,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-562e18232620d8597195,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-bd2a18f877d889aaad43,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-c587d49c20f6f6d62600,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-f5b19510e5f27b886e13,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-6f90a9ac5ce3cac343c0,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-07014112092ccaf198c8,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-988e8b8e051e6fed54f4,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-c08eadeb00833851536e,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-227617dda8530e0cbacc,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-faed1e314dabe6986a25,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-a0da11f8fe8bca5964c3,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-442db658a09e532c5afc,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-0fd43cd1b88e5100a6b6,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-cff891b303a3dfa2eda4,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-033930f5d45515bf6801,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-81afbf5a2773fc6b3210,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-c373b55b7dca4cf2b54f,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-3081a545a4bbe578b48b,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-6174296e3d11a0d4b1f6,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-c3c3d91902872f48e62d,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-8bafc75257c867b8501a,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-4c52d3686cd94340004e,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-6447c7bda7d33534188b,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-206a812eb57bc5de9b4d,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-45e3a2587d8975f39037,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-eb6c86c84ce243548830,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-5374f53fb9aaf834afc7,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-9e5a91e13ae5043727e9,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-5115cf88e9ec4460a6a8,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-fa85376a259fceb0e9ea,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-c5a935edea9afe8f5353,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-42e134572b898e04ccfc,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-3e1480297ca5794e5f9f,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-bba1c0bfd5d8c333e606,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-8fec8af99b4c78395b93,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-973dd0ac8263ce1c1318,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-0aa298fceaf9bccea3d4,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-7c1ef69db822cd9fb655,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-b67c948758507e555a5d,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-b3f6887f1100d5e569ae,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-018b14f0725da66afae3,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-b2546fd1c075c1460391,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-6c7ab6bf04045752cf0c,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-e474f9bbf76baa77c039,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-9ff3d07bff828e5a5f2d,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-1970e0093002776a5bd4,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-6cb6dc1c26add9befbd4,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-cdd291e65f66aeb9d186,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-1c6d2907e08ae1a41731,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-01ed95f380d06302918a,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-ddc2e74637ab4d3c00fd,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-46d02277b714065b4868,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-f27e542452687f469620,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-491fef3b91a3141460da,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-ffbd65f1b60bf2f0adef,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-3a0c1534266c0cadb1c2,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-5e213b698c9226dcb593,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-2619acb26c7b01bf03d5,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-80acd9117c12d47a0299,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-110ef589212d96a5013b,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-182747e950697748d0f4,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-e5fe2775807177757699,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-c914f3e21a07d0a1d12b,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-98e9c628b07045027329,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-6e3bb3ea4e4edd96c359,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-3ee7cdc56d4737009c98,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-5ecd4e03be97963d7535,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-1cf4960fa0ea29129871,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-058d45e62cbc83ceef0e,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-38dbb824e86a762b8dc1,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-5504e30ecb2c93d9425f,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-8a397d2f969f3a08d89a,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-2fe1d3b58a5de13de8d1,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-fe68aa2ce3dc1ef3a173,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-bf8c7c9ff2d5b53573be,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-d44e7b9da85d192ffec7,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-e2761eaacaf93fd018fa,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-c38600dc0cf8881c1a1f,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-20d2079f0fd1946f8c2d,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-b0277d96493e8e8d539d,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-5aa13dcefd33407c5e6d,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-c71267babf187bd2990c,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-1d73f74a47673eec6cb9,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-66a06be9584c56ae9fea,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-40c78f4ae5c353bcfe88,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-76dd525ce7fbe74cc026,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-23dc33e324f62ad7fa3e,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-769122a8655eb567d2ab,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-abe1441d029cc39c3c6b,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-6c3d125960519ce7a1d1,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-ac7a65e67c5a07d0d334,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-30a2c0ae2b4e9923aab6,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-6d25bf0a3743b57c9ad5,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-97f1b90059ad6a5d368d,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-054f85c2a9e179fc29c9,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-292cbc1b71b5e51bec9c,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-73a9e4f22ef4e6265a54,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-f6e8c0573b282b2bf8b1,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-f34750bd42a81de950b4,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-b22234599ca44e807ea0,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-1664e9cb8088e69f611d,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-f039a66171ea6af8f258,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-a09662f0a1f3a670e402,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-8bcda08d07c4606e17af,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-773221920bfeb048d136,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-4256073f56bd22ab696a,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-40cd2c94b8fc25869307,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-0c1a77b7916a919c32c2,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-0fa2d486cab83a2ad3ff,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-30aa83056ab5f030cc0d,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-ae15ab5e3cf7368e31fe,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-57cae999b1bbd7d5df19,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-1edfd60a9765c5f50599,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-f3a2f51426a0831fe04a,True,,True
bandit,stop_outside_option,bandit-stop_outside_option-ba59df77094bb4c11fcc,True,,True
